name,year,gender,state,count
Keenan,2006,M,AK,6
Keith,2006,M,AK,6
Leo,2006,M,AK,6
Lewis,2006,M,AK,6
Micheal,2006,M,AK,6
Payton,2006,M,AK,6
Rylan,2006,M,AK,6
Sage,2006,M,AK,6
Skyler,2006,M,AK,6
Tanner,2006,M,AK,6
Tucker,2006,M,AK,6
Ty,2006,M,AK,6
Zackary,2006,M,AK,6
Bradley,2006,M,AK,5
Brendan,2006,M,AK,5
Brennan,2006,M,AK,5
Brock,2006,M,AK,5
Caiden,2006,M,AK,5
Calvin,2006,M,AK,5
Chance,2006,M,AK,5
Colby,2006,M,AK,5
Collin,2006,M,AK,5
Colten,2006,M,AK,5
Drake,2006,M,AK,5
Edward,2006,M,AK,5
Elliott,2006,M,AK,5
Emmanuel,2006,M,AK,5
Everett,2006,M,AK,5
Glenn,2006,M,AK,5
Grayson,2006,M,AK,5
Jonathon,2006,M,AK,5
Judah,2006,M,AK,5
Kaiden,2006,M,AK,5
Martin,2006,M,AK,5
Mathew,2006,M,AK,5
Max,2006,M,AK,5
Micah,2006,M,AK,5
Morgan,2006,M,AK,5
Myles,2006,M,AK,5
Orion,2006,M,AK,5
Philip,2006,M,AK,5
Phillip,2006,M,AK,5
Sawyer,2006,M,AK,5
Shawn,2006,M,AK,5
Wade,2006,M,AK,5
Walter,2006,M,AK,5
Isabella,2007,F,AK,52
Emily,2007,F,AK,43
Madison,2007,F,AK,43
Ava,2007,F,AK,42
Abigail,2007,F,AK,41
Emma,2007,F,AK,41
Sophia,2007,F,AK,39
Olivia,2007,F,AK,33
Alyssa,2007,F,AK,32
Natalie,2007,F,AK,30
Hannah,2007,F,AK,29
Hailey,2007,F,AK,28
Lillian,2007,F,AK,28
Lily,2007,F,AK,27
Elizabeth,2007,F,AK,26
Grace,2007,F,AK,25
Sarah,2007,F,AK,25
Chloe,2007,F,AK,24
Ella,2007,F,AK,23
Mia,2007,F,AK,23
Addison,2007,F,AK,22
Alexis,2007,F,AK,22
Anna,2007,F,AK,21
Ashley,2007,F,AK,21
Taylor,2007,F,AK,20
Aurora,2007,F,AK,19
Samantha,2007,F,AK,19
Trinity,2007,F,AK,19
Faith,2007,F,AK,18
Sierra,2007,F,AK,18
Riley,2007,F,AK,17
Savannah,2007,F,AK,17
Zoe,2007,F,AK,17
Charlotte,2007,F,AK,16
Adriana,2007,F,AK,15
Brooke,2007,F,AK,15
Brooklyn,2007,F,AK,15
Jasmine,2007,F,AK,15
Jessica,2007,F,AK,15
Katelyn,2007,F,AK,15
Layla,2007,F,AK,15
Mackenzie,2007,F,AK,15
Nevaeh,2007,F,AK,15
Paige,2007,F,AK,15
Rachel,2007,F,AK,15
Aaliyah,2007,F,AK,14
Audrey,2007,F,AK,14
Evelyn,2007,F,AK,14
Kaylee,2007,F,AK,14
Kylie,2007,F,AK,14
Mya,2007,F,AK,14
Allison,2007,F,AK,13
Autumn,2007,F,AK,13
Julia,2007,F,AK,13
Makayla,2007,F,AK,13
Sienna,2007,F,AK,13
Aubrey,2007,F,AK,12
Brianna,2007,F,AK,12
Claire,2007,F,AK,12
Gabriella,2007,F,AK,12
Kaitlyn,2007,F,AK,12
Lauren,2007,F,AK,12
Naomi,2007,F,AK,12
Rebecca,2007,F,AK,12
Sadie,2007,F,AK,12
Sydney,2007,F,AK,12
Alana,2007,F,AK,11
Ashlyn,2007,F,AK,11
Cadence,2007,F,AK,11
Jada,2007,F,AK,11
Jocelyn,2007,F,AK,11
Josephine,2007,F,AK,11
Katie,2007,F,AK,11
Keira,2007,F,AK,11
Mary,2007,F,AK,11
Maya,2007,F,AK,11
Amelia,2007,F,AK,10
Angelina,2007,F,AK,10
Bailey,2007,F,AK,10
Cheyenne,2007,F,AK,10
Destiny,2007,F,AK,10
Hayden,2007,F,AK,10
Jenna,2007,F,AK,10
Jordan,2007,F,AK,10
Kayla,2007,F,AK,10
Leah,2007,F,AK,10
Lydia,2007,F,AK,10
Morgan,2007,F,AK,10
Violet,2007,F,AK,10
Adrianna,2007,F,AK,9
Aliyah,2007,F,AK,9
Ariana,2007,F,AK,9
Arianna,2007,F,AK,9
Danielle,2007,F,AK,9
Isabel,2007,F,AK,9
Katherine,2007,F,AK,9
Madeline,2007,F,AK,9
Mariah,2007,F,AK,9
Molly,2007,F,AK,9
Serenity,2007,F,AK,9
Zoey,2007,F,AK,9
Alexa,2007,F,AK,8
Avery,2007,F,AK,8
Caitlyn,2007,F,AK,8
Elise,2007,F,AK,8
Hope,2007,F,AK,8
Isabelle,2007,F,AK,8
Jamie,2007,F,AK,8
Kyla,2007,F,AK,8
Lila,2007,F,AK,8
Madelyn,2007,F,AK,8
Makenna,2007,F,AK,8
Megan,2007,F,AK,8
Nicole,2007,F,AK,8
Peyton,2007,F,AK,8
Ruby,2007,F,AK,8
Shelby,2007,F,AK,8
Summer,2007,F,AK,8
Tessa,2007,F,AK,8
Victoria,2007,F,AK,8
Alayna,2007,F,AK,7
Alexandra,2007,F,AK,7
Alexandria,2007,F,AK,7
Amber,2007,F,AK,7
Anastasia,2007,F,AK,7
Andrea,2007,F,AK,7
Angel,2007,F,AK,7
Daisy,2007,F,AK,7
Esther,2007,F,AK,7
Hazel,2007,F,AK,7
Heidi,2007,F,AK,7
Iris,2007,F,AK,7
Jade,2007,F,AK,7
Jennifer,2007,F,AK,7
Jillian,2007,F,AK,7
Jordyn,2007,F,AK,7
Kali,2007,F,AK,7
Kendra,2007,F,AK,7
Kiana,2007,F,AK,7
Kristina,2007,F,AK,7
Lucy,2007,F,AK,7
Makenzie,2007,F,AK,7
Malia,2007,F,AK,7
Maria,2007,F,AK,7
Mckenzie,2007,F,AK,7
Michelle,2007,F,AK,7
Sophie,2007,F,AK,7
Willow,2007,F,AK,7
Amanda,2007,F,AK,6
Ashlynn,2007,F,AK,6
Bethany,2007,F,AK,6
Cassidy,2007,F,AK,6
Chelsea,2007,F,AK,6
Ellie,2007,F,AK,6
Eva,2007,F,AK,6
Genevieve,2007,F,AK,6
Gracie,2007,F,AK,6
Haley,2007,F,AK,6
Kadence,2007,F,AK,6
Kailey,2007,F,AK,6
Kaydence,2007,F,AK,6
Kennedy,2007,F,AK,6
Kira,2007,F,AK,6
Kyra,2007,F,AK,6
Lacey,2007,F,AK,6
Madisyn,2007,F,AK,6
Mckenna,2007,F,AK,6
Melissa,2007,F,AK,6
Natasha,2007,F,AK,6
Reagan,2007,F,AK,6
Rhiannon,2007,F,AK,6
Sara,2007,F,AK,6
Savanna,2007,F,AK,6
Sofia,2007,F,AK,6
Talia,2007,F,AK,6
Vanessa,2007,F,AK,6
Alaina,2007,F,AK,5
Alice,2007,F,AK,5
Alisa,2007,F,AK,5
Amara,2007,F,AK,5
Ariel,2007,F,AK,5
Athena,2007,F,AK,5
Ayla,2007,F,AK,5
Danika,2007,F,AK,5
Jayden,2007,F,AK,5
Julianna,2007,F,AK,5
Kaelyn,2007,F,AK,5
Katelynn,2007,F,AK,5
Kathryn,2007,F,AK,5
Kayleigh,2007,F,AK,5
Kelsey,2007,F,AK,5
Kylee,2007,F,AK,5
Lindsey,2007,F,AK,5
Maggie,2007,F,AK,5
Melody,2007,F,AK,5
Mikayla,2007,F,AK,5
Natalia,2007,F,AK,5
Reese,2007,F,AK,5
Sarina,2007,F,AK,5
Aiden,2007,M,AK,58
Ethan,2007,M,AK,53
Logan,2007,M,AK,53
Alexander,2007,M,AK,52
Michael,2007,M,AK,52
Jacob,2007,M,AK,49
William,2007,M,AK,49
Tyler,2007,M,AK,48
Noah,2007,M,AK,47
James,2007,M,AK,43
Daniel,2007,M,AK,41
Joseph,2007,M,AK,40
John,2007,M,AK,38
Samuel,2007,M,AK,38
Gabriel,2007,M,AK,37
Mason,2007,M,AK,37
Benjamin,2007,M,AK,36
David,2007,M,AK,36
Dylan,2007,M,AK,36
Elijah,2007,M,AK,36
Gavin,2007,M,AK,36
Thomas,2007,M,AK,36
Andrew,2007,M,AK,35
Isaiah,2007,M,AK,34
Caleb,2007,M,AK,33
Christian,2007,M,AK,33
Joshua,2007,M,AK,33
Zachary,2007,M,AK,33
Christopher,2007,M,AK,31
Matthew,2007,M,AK,31
Nicholas,2007,M,AK,31
Landon,2007,M,AK,30
Nathan,2007,M,AK,29
Anthony,2007,M,AK,28
Ryan,2007,M,AK,28
Tristan,2007,M,AK,28
Charles,2007,M,AK,27
Isaac,2007,M,AK,27
Jayden,2007,M,AK,27
Robert,2007,M,AK,27
Wyatt,2007,M,AK,27
Jack,2007,M,AK,26
Connor,2007,M,AK,25
Hunter,2007,M,AK,24
Riley,2007,M,AK,24
Brayden,2007,M,AK,23
Jackson,2007,M,AK,23
Luke,2007,M,AK,23
Evan,2007,M,AK,21
Jason,2007,M,AK,21
Liam,2007,M,AK,21
Owen,2007,M,AK,21
Austin,2007,M,AK,20
Blake,2007,M,AK,20
Cameron,2007,M,AK,20
Jeremiah,2007,M,AK,20
Jonathan,2007,M,AK,20
Lucas,2007,M,AK,20
Chase,2007,M,AK,19
Julian,2007,M,AK,18
Justin,2007,M,AK,18
Levi,2007,M,AK,18
Richard,2007,M,AK,18
Caden,2007,M,AK,17
Cole,2007,M,AK,17
Kenneth,2007,M,AK,17
Sean,2007,M,AK,17
Aidan,2007,M,AK,16
Ayden,2007,M,AK,16
Elias,2007,M,AK,16
Eric,2007,M,AK,16
Jaden,2007,M,AK,16
Xavier,2007,M,AK,16
Adam,2007,M,AK,15
Brian,2007,M,AK,15
Carson,2007,M,AK,15
Colton,2007,M,AK,15
Eli,2007,M,AK,15
Jesse,2007,M,AK,15
Sebastian,2007,M,AK,15
Timothy,2007,M,AK,15
Travis,2007,M,AK,15
Aaron,2007,M,AK,14
Carter,2007,M,AK,14
Cody,2007,M,AK,14
Hayden,2007,M,AK,14
Henry,2007,M,AK,14
Jordan,2007,M,AK,14
Kaden,2007,M,AK,14
Kaleb,2007,M,AK,14
Marcus,2007,M,AK,14
Nathaniel,2007,M,AK,14
Paul,2007,M,AK,14
Seth,2007,M,AK,14
Trevor,2007,M,AK,14
Ian,2007,M,AK,13
Jeremy,2007,M,AK,13
Josiah,2007,M,AK,13
Ashton,2007,M,AK,12
Brandon,2007,M,AK,12
Brody,2007,M,AK,12
Damien,2007,M,AK,12
Jace,2007,M,AK,12
Jonah,2007,M,AK,12
Kevin,2007,M,AK,12
Kyle,2007,M,AK,12
Trenton,2007,M,AK,12
Bryce,2007,M,AK,11
Keegan,2007,M,AK,11
Nolan,2007,M,AK,11
Patrick,2007,M,AK,11
Ryder,2007,M,AK,11
Brady,2007,M,AK,10
Conner,2007,M,AK,10
Corbin,2007,M,AK,10
Ezekiel,2007,M,AK,10
Jared,2007,M,AK,10
Micah,2007,M,AK,10
Peter,2007,M,AK,10
Peyton,2007,M,AK,10
Silas,2007,M,AK,10
Spencer,2007,M,AK,10
Steven,2007,M,AK,10
Tanner,2007,M,AK,10
Xander,2007,M,AK,10
Adrian,2007,M,AK,9
Dane,2007,M,AK,9
Devin,2007,M,AK,9
Devon,2007,M,AK,9
Drake,2007,M,AK,9
Kaiden,2007,M,AK,9
Oliver,2007,M,AK,9
Scott,2007,M,AK,9
Shawn,2007,M,AK,9
Troy,2007,M,AK,9
Ty,2007,M,AK,9
Vincent,2007,M,AK,9
Braeden,2007,M,AK,8
Donovan,2007,M,AK,8
Edward,2007,M,AK,8
Jake,2007,M,AK,8
Joel,2007,M,AK,8
Jonas,2007,M,AK,8
Kayden,2007,M,AK,8
Preston,2007,M,AK,8
Quinton,2007,M,AK,8
Roman,2007,M,AK,8
Antonio,2007,M,AK,7
Braden,2007,M,AK,7
Bruce,2007,M,AK,7
Calvin,2007,M,AK,7
Chad,2007,M,AK,7
Collin,2007,M,AK,7
Dakota,2007,M,AK,7
Donald,2007,M,AK,7
George,2007,M,AK,7
Jaxon,2007,M,AK,7
Jude,2007,M,AK,7
Kai,2007,M,AK,7
Malachi,2007,M,AK,7
Miles,2007,M,AK,7
River,2007,M,AK,7
Sage,2007,M,AK,7
Sawyer,2007,M,AK,7
Tucker,2007,M,AK,7
Wesley,2007,M,AK,7
Asher,2007,M,AK,6
Caiden,2007,M,AK,6
Cooper,2007,M,AK,6
Craig,2007,M,AK,6
Deegan,2007,M,AK,6
Ezra,2007,M,AK,6
Finn,2007,M,AK,6
Frank,2007,M,AK,6
Gage,2007,M,AK,6
Gunnar,2007,M,AK,6
Harrison,2007,M,AK,6
Jaxson,2007,M,AK,6
Jeffrey,2007,M,AK,6
Johnathan,2007,M,AK,6
Lance,2007,M,AK,6
Lane,2007,M,AK,6
Martin,2007,M,AK,6
Mitchell,2007,M,AK,6
Payton,2007,M,AK,6
Quinn,2007,M,AK,6
Trey,2007,M,AK,6
Alex,2007,M,AK,5
Avery,2007,M,AK,5
Blaze,2007,M,AK,5
Braxton,2007,M,AK,5
Bryson,2007,M,AK,5
Cash,2007,M,AK,5
Cayden,2007,M,AK,5
Dallas,2007,M,AK,5
Dalton,2007,M,AK,5
Dillon,2007,M,AK,5
Easton,2007,M,AK,5
Elliot,2007,M,AK,5
Erik,2007,M,AK,5
Everett,2007,M,AK,5
Gideon,2007,M,AK,5
Grant,2007,M,AK,5
Grayson,2007,M,AK,5
Harry,2007,M,AK,5
Israel,2007,M,AK,5
Jakob,2007,M,AK,5
Johnny,2007,M,AK,5
Julius,2007,M,AK,5
Keith,2007,M,AK,5
Kyler,2007,M,AK,5
Larry,2007,M,AK,5
Lincoln,2007,M,AK,5
Lukas,2007,M,AK,5
Miguel,2007,M,AK,5
Myles,2007,M,AK,5
Nickolas,2007,M,AK,5
Odin,2007,M,AK,5
Oscar,2007,M,AK,5
Parker,2007,M,AK,5
Quentin,2007,M,AK,5
Reid,2007,M,AK,5
Rowan,2007,M,AK,5
Simon,2007,M,AK,5
Taylor,2007,M,AK,5
Titus,2007,M,AK,5
Tristen,2007,M,AK,5
Emma,2008,F,AK,51
Ava,2008,F,AK,40
Abigail,2008,F,AK,39
Sophia,2008,F,AK,38
Isabella,2008,F,AK,37
Olivia,2008,F,AK,37
Emily,2008,F,AK,36
Elizabeth,2008,F,AK,34
Madison,2008,F,AK,34
Alyssa,2008,F,AK,33
Chloe,2008,F,AK,32
Hailey,2008,F,AK,28
Lily,2008,F,AK,27
Taylor,2008,F,AK,27
Aurora,2008,F,AK,26
Lillian,2008,F,AK,25
Autumn,2008,F,AK,24
Hannah,2008,F,AK,24
Grace,2008,F,AK,23
Alexis,2008,F,AK,22
Natalie,2008,F,AK,22
Sarah,2008,F,AK,22
Anna,2008,F,AK,21
Nevaeh,2008,F,AK,21
Savannah,2008,F,AK,20
Trinity,2008,F,AK,20
Faith,2008,F,AK,19
Samantha,2008,F,AK,19
Addison,2008,F,AK,17
Amelia,2008,F,AK,17
Ella,2008,F,AK,17
Jasmine,2008,F,AK,17
Makayla,2008,F,AK,17
Riley,2008,F,AK,17
Destiny,2008,F,AK,16
Serenity,2008,F,AK,16
Zoe,2008,F,AK,16
Allison,2008,F,AK,15
Mia,2008,F,AK,15
Rachel,2008,F,AK,15
Sierra,2008,F,AK,15
Victoria,2008,F,AK,15
Audrey,2008,F,AK,14
Avery,2008,F,AK,14
Brooklyn,2008,F,AK,14
Jade,2008,F,AK,14
Kylie,2008,F,AK,14
Peyton,2008,F,AK,14
Piper,2008,F,AK,14
Julia,2008,F,AK,13
Katherine,2008,F,AK,13
Kayla,2008,F,AK,13
Aubrey,2008,F,AK,12
Bella,2008,F,AK,12
Brooke,2008,F,AK,12
Catherine,2008,F,AK,12
Gabriella,2008,F,AK,12
Keira,2008,F,AK,12
Mary,2008,F,AK,12
Angelina,2008,F,AK,11
Arianna,2008,F,AK,11
Ashley,2008,F,AK,11
Erin,2008,F,AK,11
Gracie,2008,F,AK,11
Isabelle,2008,F,AK,11
Kaylee,2008,F,AK,11
Lilly,2008,F,AK,11
Mariah,2008,F,AK,11
Molly,2008,F,AK,11
Aaliyah,2008,F,AK,10
Amber,2008,F,AK,10
Claire,2008,F,AK,10
Delilah,2008,F,AK,10
Eva,2008,F,AK,10
Isabel,2008,F,AK,10
Kaitlyn,2008,F,AK,10
Katelyn,2008,F,AK,10
Kylee,2008,F,AK,10
Lauren,2008,F,AK,10
Morgan,2008,F,AK,10
Nicole,2008,F,AK,10
Shelby,2008,F,AK,10
Sydney,2008,F,AK,10
Alexandra,2008,F,AK,9
Andrea,2008,F,AK,9
Ariana,2008,F,AK,9
Ayla,2008,F,AK,9
Bailey,2008,F,AK,9
Brianna,2008,F,AK,9
Gabrielle,2008,F,AK,9
Jada,2008,F,AK,9
Leila,2008,F,AK,9
Lucy,2008,F,AK,9
Megan,2008,F,AK,9
Melody,2008,F,AK,9
Miley,2008,F,AK,9
Paige,2008,F,AK,9
Rylee,2008,F,AK,9
Alivia,2008,F,AK,8
Amanda,2008,F,AK,8
Ashlyn,2008,F,AK,8
Brooklynn,2008,F,AK,8
Cassidy,2008,F,AK,8
Charlotte,2008,F,AK,8
Haley,2008,F,AK,8
Harmony,2008,F,AK,8
Hazel,2008,F,AK,8
Jessica,2008,F,AK,8
Jillian,2008,F,AK,8
Jocelyn,2008,F,AK,8
Josephine,2008,F,AK,8
Kelsey,2008,F,AK,8
Kiara,2008,F,AK,8
Marley,2008,F,AK,8
Mya,2008,F,AK,8
Sadie,2008,F,AK,8
Scarlett,2008,F,AK,8
Sienna,2008,F,AK,8
Valerie,2008,F,AK,8
Veronica,2008,F,AK,8
Vivian,2008,F,AK,8
Alexa,2008,F,AK,7
Alexia,2008,F,AK,7
Alicia,2008,F,AK,7
Angel,2008,F,AK,7
Cora,2008,F,AK,7
Denali,2008,F,AK,7
Hayden,2008,F,AK,7
Izabella,2008,F,AK,7
Kayleigh,2008,F,AK,7
Kaylynn,2008,F,AK,7
Kira,2008,F,AK,7
Laila,2008,F,AK,7
Layla,2008,F,AK,7
Leah,2008,F,AK,7
Lena,2008,F,AK,7
Lydia,2008,F,AK,7
Mackenzie,2008,F,AK,7
Madeline,2008,F,AK,7
Maya,2008,F,AK,7
Michelle,2008,F,AK,7
Naomi,2008,F,AK,7
Natasha,2008,F,AK,7
Payton,2008,F,AK,7
Rebecca,2008,F,AK,7
Ruby,2008,F,AK,7
Willow,2008,F,AK,7
Alice,2008,F,AK,6
Aliyah,2008,F,AK,6
Alora,2008,F,AK,6
Annabelle,2008,F,AK,6
Aryanna,2008,F,AK,6
Bethany,2008,F,AK,6
Bristol,2008,F,AK,6
Caroline,2008,F,AK,6
Christina,2008,F,AK,6
Clara,2008,F,AK,6
Delaney,2008,F,AK,6
Eleanor,2008,F,AK,6
Elena,2008,F,AK,6
Elise,2008,F,AK,6
Evelyn,2008,F,AK,6
Heidi,2008,F,AK,6
Holly,2008,F,AK,6
Isla,2008,F,AK,6
Jordan,2008,F,AK,6
Kailey,2008,F,AK,6
Katie,2008,F,AK,6
Khloe,2008,F,AK,6
Kiana,2008,F,AK,6
Liberty,2008,F,AK,6
Lyla,2008,F,AK,6
Macy,2008,F,AK,6
Madelyn,2008,F,AK,6
Mckenzie,2008,F,AK,6
Nadia,2008,F,AK,6
Rebekah,2008,F,AK,6
Sara,2008,F,AK,6
Sasha,2008,F,AK,6
Shyla,2008,F,AK,6
Sofia,2008,F,AK,6
Tessa,2008,F,AK,6
Vanessa,2008,F,AK,6
Zoey,2008,F,AK,6
Alaina,2008,F,AK,5
Alissa,2008,F,AK,5
Anastasia,2008,F,AK,5
Angelica,2008,F,AK,5
Cadence,2008,F,AK,5
Cassandra,2008,F,AK,5
Cheyenne,2008,F,AK,5
Claudia,2008,F,AK,5
Courtney,2008,F,AK,5
Danielle,2008,F,AK,5
Eden,2008,F,AK,5
Felicity,2008,F,AK,5
Genevieve,2008,F,AK,5
Helena,2008,F,AK,5
Jenna,2008,F,AK,5
Jennifer,2008,F,AK,5
Jessie,2008,F,AK,5
Julie,2008,F,AK,5
Kaia,2008,F,AK,5
Karina,2008,F,AK,5
Kennedy,2008,F,AK,5
Kenzie,2008,F,AK,5
Lauryn,2008,F,AK,5
Lila,2008,F,AK,5
Lilah,2008,F,AK,5
Liliana,2008,F,AK,5
London,2008,F,AK,5
Madilyn,2008,F,AK,5
Makenna,2008,F,AK,5
Makenzie,2008,F,AK,5
Marissa,2008,F,AK,5
Melanie,2008,F,AK,5
Penelope,2008,F,AK,5
Reagan,2008,F,AK,5
Rowan,2008,F,AK,5
Sabrina,2008,F,AK,5
Sophie,2008,F,AK,5
Stella,2008,F,AK,5
Tatum,2008,F,AK,5
Violet,2008,F,AK,5
Winter,2008,F,AK,5
James,2008,M,AK,67
Jacob,2008,M,AK,60
Michael,2008,M,AK,58
Ethan,2008,M,AK,53
Tyler,2008,M,AK,50
Aiden,2008,M,AK,48
Joshua,2008,M,AK,47
Matthew,2008,M,AK,45
Noah,2008,M,AK,45
Joseph,2008,M,AK,44
Gabriel,2008,M,AK,43
William,2008,M,AK,40
Alexander,2008,M,AK,38
David,2008,M,AK,37
John,2008,M,AK,37
Jayden,2008,M,AK,36
Dylan,2008,M,AK,35
Andrew,2008,M,AK,34
Daniel,2008,M,AK,34
Logan,2008,M,AK,34
Wyatt,2008,M,AK,34
Benjamin,2008,M,AK,33
Anthony,2008,M,AK,32
Isaiah,2008,M,AK,32
Ryan,2008,M,AK,32
Landon,2008,M,AK,31
Owen,2008,M,AK,31
Caleb,2008,M,AK,30
Christopher,2008,M,AK,30
Hunter,2008,M,AK,30
Mason,2008,M,AK,29
Isaac,2008,M,AK,28
Samuel,2008,M,AK,28
Tristan,2008,M,AK,28
Gavin,2008,M,AK,27
Luke,2008,M,AK,27
Nathan,2008,M,AK,27
Aaron,2008,M,AK,26
Elijah,2008,M,AK,26
Jackson,2008,M,AK,26
Liam,2008,M,AK,26
Lucas,2008,M,AK,26
Robert,2008,M,AK,26
Brayden,2008,M,AK,25
Jack,2008,M,AK,25
Thomas,2008,M,AK,25
Charles,2008,M,AK,24
Kaden,2008,M,AK,24
Riley,2008,M,AK,24
Evan,2008,M,AK,23
Austin,2008,M,AK,22
Jonathan,2008,M,AK,22
Christian,2008,M,AK,21
Zachary,2008,M,AK,21
Adam,2008,M,AK,20
Aidan,2008,M,AK,20
Connor,2008,M,AK,20
Cooper,2008,M,AK,20
Nathaniel,2008,M,AK,20
Nicholas,2008,M,AK,20
Jason,2008,M,AK,19
Timothy,2008,M,AK,19
Ashton,2008,M,AK,18
Brandon,2008,M,AK,18
Cameron,2008,M,AK,18
Chase,2008,M,AK,18
Jeremiah,2008,M,AK,18
Levi,2008,M,AK,18
Micah,2008,M,AK,18
Blake,2008,M,AK,17
Henry,2008,M,AK,17
Ian,2008,M,AK,17
Oliver,2008,M,AK,17
Ayden,2008,M,AK,16
Hayden,2008,M,AK,16
Brody,2008,M,AK,15
Caden,2008,M,AK,15
Justin,2008,M,AK,15
Xavier,2008,M,AK,15
Carter,2008,M,AK,14
Cole,2008,M,AK,14
Conner,2008,M,AK,14
Jordan,2008,M,AK,14
Kenneth,2008,M,AK,14
Kyle,2008,M,AK,14
Colton,2008,M,AK,13
Jace,2008,M,AK,13
Josiah,2008,M,AK,13
Kevin,2008,M,AK,13
Ryder,2008,M,AK,13
Bryce,2008,M,AK,12
Carson,2008,M,AK,12
Cody,2008,M,AK,12
Dominic,2008,M,AK,12
Elias,2008,M,AK,12
Gage,2008,M,AK,12
Jeremy,2008,M,AK,12
Richard,2008,M,AK,12
Sean,2008,M,AK,12
Seth,2008,M,AK,12
Shane,2008,M,AK,12
Adrian,2008,M,AK,11
Brian,2008,M,AK,11
Ezekiel,2008,M,AK,11
Jaden,2008,M,AK,11
Jesse,2008,M,AK,11
Jonah,2008,M,AK,11
Kaleb,2008,M,AK,11
Landen,2008,M,AK,11
Max,2008,M,AK,11
Sawyer,2008,M,AK,11
Shawn,2008,M,AK,11
Tristen,2008,M,AK,11
Devin,2008,M,AK,10
Julian,2008,M,AK,10
Lincoln,2008,M,AK,10
Marcus,2008,M,AK,10
Peter,2008,M,AK,10
Steven,2008,M,AK,10
Trevor,2008,M,AK,10
Vincent,2008,M,AK,10
Walter,2008,M,AK,10
Dawson,2008,M,AK,9
Eli,2008,M,AK,9
Erik,2008,M,AK,9
Jude,2008,M,AK,9
Julius,2008,M,AK,9
Kaiden,2008,M,AK,9
Kayden,2008,M,AK,9
Kyler,2008,M,AK,9
Preston,2008,M,AK,9
Raymond,2008,M,AK,9
Rylan,2008,M,AK,9
Simon,2008,M,AK,9
Brady,2008,M,AK,8
Calvin,2008,M,AK,8
Charlie,2008,M,AK,8
Ezra,2008,M,AK,8
Garrett,2008,M,AK,8
Hudson,2008,M,AK,8
Ivan,2008,M,AK,8
Joel,2008,M,AK,8
Malachi,2008,M,AK,8
Mark,2008,M,AK,8
Nolan,2008,M,AK,8
Silas,2008,M,AK,8
Skyler,2008,M,AK,8
Trenton,2008,M,AK,8
Troy,2008,M,AK,8
Wesley,2008,M,AK,8
Alex,2008,M,AK,7
Antonio,2008,M,AK,7
Brendan,2008,M,AK,7
Colin,2008,M,AK,7
Corbin,2008,M,AK,7
Dallas,2008,M,AK,7
Devon,2008,M,AK,7
Donald,2008,M,AK,7
Donovan,2008,M,AK,7
Drake,2008,M,AK,7
Frank,2008,M,AK,7
Franklin,2008,M,AK,7
George,2008,M,AK,7
Jake,2008,M,AK,7
Jared,2008,M,AK,7
Jayson,2008,M,AK,7
Keagan,2008,M,AK,7
Leland,2008,M,AK,7
Miles,2008,M,AK,7
Parker,2008,M,AK,7
Peyton,2008,M,AK,7
Scott,2008,M,AK,7
Skylar,2008,M,AK,7
Taylor,2008,M,AK,7
Theodore,2008,M,AK,7
Tyson,2008,M,AK,7
Zachariah,2008,M,AK,7
Zander,2008,M,AK,7
Alden,2008,M,AK,6
Bradley,2008,M,AK,6
Brett,2008,M,AK,6
Camden,2008,M,AK,6
Clayton,2008,M,AK,6
Curtis,2008,M,AK,6
Dakota,2008,M,AK,6
Dayton,2008,M,AK,6
Edward,2008,M,AK,6
Elliot,2008,M,AK,6
Gideon,2008,M,AK,6
Grayson,2008,M,AK,6
Jaxon,2008,M,AK,6
Johnathan,2008,M,AK,6
Jonas,2008,M,AK,6
Justice,2008,M,AK,6
Lance,2008,M,AK,6
Leif,2008,M,AK,6
Quincy,2008,M,AK,6
Roman,2008,M,AK,6
Seamus,2008,M,AK,6
Talon,2008,M,AK,6
Tanner,2008,M,AK,6
Travis,2008,M,AK,6
Trey,2008,M,AK,6
Tucker,2008,M,AK,6
Albert,2008,M,AK,5
Allen,2008,M,AK,5
Braedon,2008,M,AK,5
Brodie,2008,M,AK,5
Bryan,2008,M,AK,5
Casey,2008,M,AK,5
Chance,2008,M,AK,5
Collin,2008,M,AK,5
Dalton,2008,M,AK,5
Damian,2008,M,AK,5
Damien,2008,M,AK,5
Darius,2008,M,AK,5
Declan,2008,M,AK,5
Derek,2008,M,AK,5
Finn,2008,M,AK,5
Giovanni,2008,M,AK,5
Glenn,2008,M,AK,5
Harley,2008,M,AK,5
Jakob,2008,M,AK,5
Jimmy,2008,M,AK,5
Juan,2008,M,AK,5
Kade,2008,M,AK,5
Kai,2008,M,AK,5
Moses,2008,M,AK,5
Odin,2008,M,AK,5
Patrick,2008,M,AK,5
Paul,2008,M,AK,5
Ronan,2008,M,AK,5
Rowan,2008,M,AK,5
Sebastian,2008,M,AK,5
Soren,2008,M,AK,5
Titus,2008,M,AK,5
Zane,2008,M,AK,5
Isabella,2009,F,AK,57
Sophia,2009,F,AK,46
Olivia,2009,F,AK,45
Abigail,2009,F,AK,43
Ava,2009,F,AK,41
Emma,2009,F,AK,38
Madison,2009,F,AK,37
Chloe,2009,F,AK,34
Emily,2009,F,AK,32
Elizabeth,2009,F,AK,29
Lily,2009,F,AK,26
Alexis,2009,F,AK,24
